customer_id,created_at,score
1857265,2017-11-09 15:20:25,18
1857266,2017-11-09 15:20:25,90
1857267,2017-11-09 15:20:25,0
1857268,2017-11-09 15:20:25,0
1857269,2017-11-09 15:20:25,0
1857270,2017-11-09 15:20:25,22
1857271,2017-11-09 15:20:25,90
1857272,2017-11-09 15:20:25,90
1857273,2017-11-09 15:20:25,0
1857274,2017-11-09 15:20:25,0
1857275,2017-11-09 15:20:25,22
1857276,2017-11-09 15:20:25,0
1857277,2017-11-09 15:20:25,0
1857278,2017-11-09 15:20:25,0
1857279,2017-11-09 15:20:25,0
1857280,2017-11-09 15:20:25,0
1857281,2017-11-09 15:20:25,12
1857282,2017-11-09 15:20:25,7
1857283,2017-11-09 15:20:25,0
1857284,2017-11-09 15:20:25,0
1857285,2017-11-09 15:20:25,0
1857286,2017-11-09 15:20:25,27
1857287,2017-11-09 15:20:25,37
1857288,2017-11-09 15:20:25,36
1857289,2017-11-09 15:20:25,1
1857290,2017-11-09 15:20:25,41
1857291,2017-11-09 15:20:25,5
1857292,2017-11-09 15:20:25,0
1857293,2017-11-09 15:20:25,20
1857294,2017-11-09 15:20:25,21
1857295,2017-11-09 15:20:25,0
1857296,2017-11-09 15:20:25,22
1857297,2017-11-09 15:20:25,90
1857298,2017-11-09 15:20:25,0
1857299,2017-11-09 15:20:25,22
1857300,2017-11-09 15:20:25,15
1857301,2017-11-09 15:20:25,0
1857302,2017-11-09 15:20:25,6
1857303,2017-11-09 15:20:25,0
1857304,2017-11-09 15:20:25,0
1857305,2017-11-09 15:20:25,0
1857306,2017-11-09 15:20:25,0
1857307,2017-11-09 15:20:25,0
1857308,2017-11-09 15:20:25,30
1857309,2017-11-09 15:20:25,0
1857310,2017-11-09 15:20:25,25
1857311,2017-11-09 15:20:25,30
1857312,2017-11-09 15:20:25,24
1857313,2017-11-09 15:20:25,0
1857314,2017-11-09 15:20:25,1
1857315,2017-11-09 15:20:25,20
1857316,2017-11-09 15:20:25,36
1857317,2017-11-09 15:20:25,20
1857318,2017-11-09 15:20:25,0
1857319,2017-11-09 15:20:25,57
1857320,2017-11-09 15:20:25,18
1857321,2017-11-09 15:20:25,30
1857322,2017-11-09 15:20:25,0
1857323,2017-11-09 15:20:25,90
1857324,2017-11-09 15:20:25,9
1857325,2017-11-09 15:20:25,0
1857326,2017-11-09 15:20:25,0
1857327,2017-11-09 15:20:25,0
1857328,2017-11-09 15:20:25,0
1857329,2017-11-09 15:20:25,21
1857330,2017-11-09 15:20:25,23
1857331,2017-11-09 15:20:25,0
1857332,2017-11-09 15:20:25,16
1857333,2017-11-09 15:20:25,23
1857334,2017-11-09 15:20:25,0
1857335,2017-11-09 15:20:25,24
1857336,2017-11-09 15:20:25,0
1857337,2017-11-09 15:20:25,0
1857338,2017-11-09 15:20:25,90
1857339,2017-11-09 15:20:25,0
1857340,2017-11-09 15:20:25,20
1857341,2017-11-09 15:20:25,0
1857342,2017-11-09 15:20:25,22
1857343,2017-11-09 15:20:25,13
1857344,2017-11-09 15:20:25,48
1857345,2017-11-09 15:20:25,19
1857346,2017-11-09 15:20:25,21
1857347,2017-11-09 15:20:25,1
1857348,2017-11-09 15:20:25,0
1857349,2017-11-09 15:20:25,0
1857350,2017-11-09 15:20:25,57
1857351,2017-11-09 15:20:25,13
1857352,2017-11-09 15:20:25,26
1857353,2017-11-09 15:20:25,24
1857354,2017-11-09 15:20:25,34
1857355,2017-11-09 15:20:25,24
1857356,2017-11-09 15:20:25,12
1857357,2017-11-09 15:20:25,2
1857358,2017-11-09 15:20:25,90
1857359,2017-11-09 15:20:25,0
1857360,2017-11-09 15:20:25,90
1857361,2017-11-09 15:20:25,0
1857362,2017-11-09 15:20:25,90
1857363,2017-11-09 15:20:25,3
1857364,2017-11-09 15:20:25,90
1857365,2017-11-09 15:20:25,0
1857366,2017-11-09 15:20:25,0
1857367,2017-11-09 15:20:25,0
1857368,2017-11-09 15:20:25,90
1857369,2017-11-09 15:20:25,26
1857370,2017-11-09 15:20:25,0
1857371,2017-11-09 15:20:25,0
1857372,2017-11-09 15:20:25,42
1857373,2017-11-09 15:20:25,0
1857374,2017-11-09 15:20:25,0
1857375,2017-11-09 15:20:25,30
1857376,2017-11-09 15:20:25,17
1857377,2017-11-09 15:20:25,0
1857378,2017-11-09 15:20:25,32
1857379,2017-11-09 15:20:25,30
1857380,2017-11-09 15:20:25,26
1857381,2017-11-09 15:20:25,22
1857382,2017-11-09 15:20:25,90
1857383,2017-11-09 15:20:25,90
1857384,2017-11-09 15:20:25,1
1857385,2017-11-09 15:20:25,0
1857386,2017-11-09 15:20:25,21
1857387,2017-11-09 15:20:25,0
1857388,2017-11-09 15:20:25,0
1857389,2017-11-09 15:20:25,90
1857390,2017-11-09 15:20:25,0
1857391,2017-11-09 15:20:25,0
1857392,2017-11-09 15:20:25,0
1857393,2017-11-09 15:20:25,21
1857394,2017-11-09 15:20:25,13
1857395,2017-11-09 15:20:25,90
1857396,2017-11-09 15:20:25,0
1857397,2017-11-09 15:20:25,13
1857398,2017-11-09 15:20:25,0
1857399,2017-11-09 15:20:25,0
1857400,2017-11-09 15:20:25,6
1857401,2017-11-09 15:20:25,18
1857402,2017-11-09 15:20:25,0
1857403,2017-11-09 15:20:25,24
1857404,2017-11-09 15:20:25,0
1857405,2017-11-09 15:20:25,23
1857406,2017-11-09 15:20:25,90
1857407,2017-11-09 15:20:25,0
1857408,2017-11-09 15:20:25,9
1857409,2017-11-09 15:20:25,35
1857410,2017-11-09 15:20:25,22
1857411,2017-11-09 15:20:25,90
1857412,2017-11-09 15:20:25,1
1857413,2017-11-09 15:20:25,17
1857414,2017-11-09 15:20:25,90
1857415,2017-11-09 15:20:25,90
1857416,2017-11-09 15:20:25,21
1857417,2017-11-09 15:20:25,0
1857418,2017-11-09 15:20:25,30
1857419,2017-11-09 15:20:25,0
1857420,2017-11-09 15:20:25,0
1857421,2017-11-09 15:20:25,13
1857422,2017-11-09 15:20:25,40
1857423,2017-11-09 15:20:25,36
1857424,2017-11-09 15:20:25,22
1857425,2017-11-09 15:20:25,35
1857426,2017-11-09 15:20:25,0
1857427,2017-11-09 15:20:25,27
1857428,2017-11-09 15:20:25,0
1857429,2017-11-09 15:20:25,0
1857430,2017-11-09 15:20:25,21
1857431,2017-11-09 15:20:25,90
1857432,2017-11-09 15:20:25,0
1857433,2017-11-09 15:20:25,6
1857434,2017-11-09 15:20:25,90
1857435,2017-11-09 15:20:25,0
1857436,2017-11-09 15:20:25,15
1857437,2017-11-09 15:20:25,29
1857438,2017-11-09 15:20:25,90
1857439,2017-11-09 15:20:25,0
1857440,2017-11-09 15:20:25,43
1857441,2017-11-09 15:20:25,18
1857442,2017-11-09 15:20:25,0
1857443,2017-11-09 15:20:25,13
1857444,2017-11-09 15:20:25,21
1857445,2017-11-09 15:20:25,18
1857446,2017-11-09 15:20:25,35
1857447,2017-11-09 15:20:25,22
1857448,2017-11-09 15:20:25,35
1857449,2017-11-09 15:20:25,0
1857450,2017-11-09 15:20:25,22
1857451,2017-11-09 15:20:25,0
1857452,2017-11-09 15:20:25,19
1857453,2017-11-09 15:20:25,42
1857454,2017-11-09 15:20:25,0
1857455,2017-11-09 15:20:25,0
1857456,2017-11-09 15:20:25,25
1857457,2017-11-09 15:20:25,27
1857458,2017-11-09 15:20:25,0
1857459,2017-11-09 15:20:25,1
1857460,2017-11-09 15:20:25,15
1857461,2017-11-09 15:20:25,8
1857462,2017-11-09 15:20:25,0
1857463,2017-11-09 15:20:25,0
1857464,2017-11-09 15:20:25,0
1857465,2017-11-09 15:20:25,26
1857466,2017-11-09 15:20:25,2
1857467,2017-11-09 15:20:25,0
1857468,2017-11-09 15:20:25,19
1857469,2017-11-09 15:20:25,0
1857470,2017-11-09 15:20:25,37
1857471,2017-11-09 15:20:25,18
1857472,2017-11-09 15:20:25,18
1857473,2017-11-09 15:20:25,0
1857474,2017-11-09 15:20:25,0
1857475,2017-11-09 15:20:25,90
1857476,2017-11-09 15:20:25,0
1857477,2017-11-09 15:20:25,9
1857478,2017-11-09 15:20:25,0
1857479,2017-11-09 15:20:25,0
1857480,2017-11-09 15:20:25,28
1857481,2017-11-09 15:20:25,29
1857482,2017-11-09 15:20:25,49
1857483,2017-11-09 15:20:25,21
1857484,2017-11-09 15:20:25,2
1857485,2017-11-09 15:20:25,27
1857486,2017-11-09 15:20:25,18
1857487,2017-11-09 15:20:25,90
1857488,2017-11-09 15:20:25,7
1857489,2017-11-09 15:20:25,0
1857490,2017-11-09 15:20:25,0
1857491,2017-11-09 15:20:25,22
1857492,2017-11-09 15:20:25,26
1857493,2017-11-09 15:20:25,0
1857494,2017-11-09 15:20:25,0
1857495,2017-11-09 15:20:25,0
1857496,2017-11-09 15:20:25,0
1857497,2017-11-09 15:20:25,39
1857498,2017-11-09 15:20:25,0
1857499,2017-11-09 15:20:25,86
1857500,2017-11-09 15:20:25,28
1857501,2017-11-09 15:20:25,20
1857502,2017-11-09 15:20:25,18
1857503,2017-11-09 15:20:25,46
1857504,2017-11-09 15:20:25,90
1857505,2017-11-09 15:20:25,22
1857506,2017-11-09 15:20:25,24
1857507,2017-11-09 15:20:25,9
1857508,2017-11-09 15:20:25,17
1857509,2017-11-09 15:20:25,22
1857510,2017-11-09 15:20:25,0
1857511,2017-11-09 15:20:25,0
1857512,2017-11-09 15:20:25,0
1857513,2017-11-09 15:20:25,0
1857514,2017-11-09 15:20:25,21
1857515,2017-11-09 15:20:25,0
1857516,2017-11-09 15:20:25,0
1857517,2017-11-09 15:20:25,16
1857518,2017-11-09 15:20:25,90
1857519,2017-11-09 15:20:25,0
1857520,2017-11-09 15:20:25,53
1857521,2017-11-09 15:20:25,28
1857522,2017-11-09 15:20:25,8
1857523,2017-11-09 15:20:25,0
1857524,2017-11-09 15:20:25,20
1857525,2017-11-09 15:20:25,0
1857526,2017-11-09 15:20:25,49
1857527,2017-11-09 15:20:25,0
1857528,2017-11-09 15:20:25,90
1857529,2017-11-09 15:20:25,0
1857530,2017-11-09 15:20:25,90
1857531,2017-11-09 15:20:25,11
1857532,2017-11-09 15:20:25,20
1857533,2017-11-09 15:20:25,5
1857534,2017-11-09 15:20:25,0
1857535,2017-11-09 15:20:25,90
1857536,2017-11-09 15:20:25,0
1857537,2017-11-09 15:20:25,38
1857538,2017-11-09 15:20:25,1
1857539,2017-11-09 15:20:25,0
1857540,2017-11-09 15:20:25,0
1857541,2017-11-09 15:20:25,31
1857542,2017-11-09 15:20:25,22
1857543,2017-11-09 15:20:25,21
1857544,2017-11-09 15:20:25,0
1857545,2017-11-09 15:20:25,29
1857546,2017-11-09 15:20:25,27
1857547,2017-11-09 15:20:25,18
1857548,2017-11-09 15:20:25,24
1857549,2017-11-09 15:20:25,17
1857550,2017-11-09 15:20:25,22
1857551,2017-11-09 15:20:25,0
1857552,2017-11-09 15:20:25,45
1857553,2017-11-09 15:20:25,12
1857554,2017-11-09 15:20:25,15
1857555,2017-11-09 15:20:25,0
1857556,2017-11-09 15:20:25,18
1857557,2017-11-09 15:20:25,0
1857558,2017-11-09 15:20:25,0
1857559,2017-11-09 15:20:25,0
1857560,2017-11-09 15:20:25,20
1857561,2017-11-09 15:20:25,41
1857562,2017-11-09 15:20:25,25
1857563,2017-11-09 15:20:25,30
1857564,2017-11-09 15:20:25,29
1857565,2017-11-09 15:20:25,0
1857566,2017-11-09 15:20:25,15
1857567,2017-11-09 15:20:25,22
1857568,2017-11-09 15:20:25,0
1857569,2017-11-09 15:20:25,22
1857570,2017-11-09 15:20:25,0
1857571,2017-11-09 15:20:25,17
1857572,2017-11-09 15:20:25,32
1857573,2017-11-09 15:20:25,27
1857574,2017-11-09 15:20:25,0
1857575,2017-11-09 15:20:25,18
1857576,2017-11-09 15:20:25,21
1857577,2017-11-09 15:20:25,0
1857578,2017-11-09 15:20:25,0
1857579,2017-11-09 15:20:25,0
1857580,2017-11-09 15:20:25,0
1857581,2017-11-09 15:20:25,90
1857582,2017-11-09 15:20:25,0
1857583,2017-11-09 15:20:25,18
1857584,2017-11-09 15:20:25,0
1857585,2017-11-09 15:20:25,2
1857586,2017-11-09 15:20:25,0
1857587,2017-11-09 15:20:25,0
1857588,2017-11-09 15:20:25,26
1857589,2017-11-09 15:20:25,90
1857590,2017-11-09 15:20:25,0
1857591,2017-11-09 15:20:25,0
1857592,2017-11-09 15:20:25,0
1857593,2017-11-09 15:20:25,0
1857594,2017-11-09 15:20:25,0
1857595,2017-11-09 15:20:25,0
1857596,2017-11-09 15:20:25,7
1857597,2017-11-09 15:20:25,72
1857598,2017-11-09 15:20:25,90
1857599,2017-11-09 15:20:25,21
1857600,2017-11-09 15:20:25,0
1857601,2017-11-09 15:20:25,19
1857602,2017-11-09 15:20:25,1
1857603,2017-11-09 15:20:25,0
1857604,2017-11-09 15:20:25,39
1857605,2017-11-09 15:20:25,0
1857606,2017-11-09 15:20:25,0
1857607,2017-11-09 15:20:25,19
1857608,2017-11-09 15:20:25,17
1857609,2017-11-09 15:20:25,0
1857610,2017-11-09 15:20:25,33
1857611,2017-11-09 15:20:25,0
1857612,2017-11-09 15:20:25,48
1857613,2017-11-09 15:20:25,19
1857614,2017-11-09 15:20:25,0
1857615,2017-11-09 15:20:25,90
1857616,2017-11-09 15:20:25,28
1857617,2017-11-09 15:20:25,19
1857618,2017-11-09 15:20:25,90
1857619,2017-11-09 15:20:25,26
1857620,2017-11-09 15:20:25,18
1857621,2017-11-09 15:20:25,90
1857622,2017-11-09 15:20:25,11
1857623,2017-11-09 15:20:25,5
1857624,2017-11-09 15:20:25,19
1857625,2017-11-09 15:20:25,0
1857626,2017-11-09 15:20:25,12
1857627,2017-11-09 15:20:25,5
1857628,2017-11-09 15:20:25,90
1857629,2017-11-09 15:20:25,15
1857630,2017-11-09 15:20:25,0
1857631,2017-11-09 15:20:25,23
1857632,2017-11-09 15:20:25,90
1857633,2017-11-09 15:20:25,90
1857634,2017-11-09 15:20:25,0
1857635,2017-11-09 15:20:25,90
1857636,2017-11-09 15:20:25,24
1857637,2017-11-09 15:20:25,1
1857638,2017-11-09 15:20:25,6
1857639,2017-11-09 15:20:25,17
1857640,2017-11-09 15:20:25,90
1857641,2017-11-09 15:20:25,25
1857642,2017-11-09 15:20:25,90
1857643,2017-11-09 15:20:25,1
1857644,2017-11-09 15:20:25,4
1857645,2017-11-09 15:20:25,2
1857646,2017-11-09 15:20:25,0
1857647,2017-11-09 15:20:25,24
1857648,2017-11-09 15:20:25,11
1857649,2017-11-09 15:20:25,90
1857650,2017-11-09 15:20:25,19
1857651,2017-11-09 15:20:25,21
1857652,2017-11-09 15:20:25,19
1857653,2017-11-09 15:20:25,0
1857654,2017-11-09 15:20:25,0
1857655,2017-11-09 15:20:25,0
1857656,2017-11-09 15:20:25,23
1857657,2017-11-09 15:20:25,20
1857658,2017-11-09 15:20:25,19
1857659,2017-11-09 15:20:25,0
1857660,2017-11-09 15:20:25,20
1857661,2017-11-09 15:20:25,0
1857662,2017-11-09 15:20:25,0
1857663,2017-11-09 15:20:25,19
1857664,2017-11-09 15:20:25,0
1857665,2017-11-09 15:20:25,35
1857666,2017-11-09 15:20:25,1
1857667,2017-11-09 15:20:25,0
1857668,2017-11-09 15:20:25,90
1857669,2017-11-09 15:20:25,0
1857670,2017-11-09 15:20:25,27
1857671,2017-11-09 15:20:25,90
1857672,2017-11-09 15:20:25,16
1857673,2017-11-09 15:20:25,23
1857674,2017-11-09 15:20:25,1
1857675,2017-11-09 15:20:25,5
1857676,2017-11-09 15:20:25,0
1857677,2017-11-09 15:20:25,0
1857678,2017-11-09 15:20:25,19
1857679,2017-11-09 15:20:25,0
1857680,2017-11-09 15:20:25,24
1857681,2017-11-09 15:20:25,24
1857682,2017-11-09 15:20:25,46
1857683,2017-11-09 15:20:25,0
1857684,2017-11-09 15:20:25,15
1857685,2017-11-09 15:20:25,9
1857686,2017-11-09 15:20:25,22
1857687,2017-11-09 15:20:25,90
1857688,2017-11-09 15:20:25,1
1857689,2017-11-09 15:20:25,24
1857690,2017-11-09 15:20:25,0
1857691,2017-11-09 15:20:25,9
1857692,2017-11-09 15:20:25,19
1857693,2017-11-09 15:20:25,0
1857694,2017-11-09 15:20:25,11
1857695,2017-11-09 15:20:25,19
1857696,2017-11-09 15:20:25,14
1857697,2017-11-09 15:20:25,21
1857698,2017-11-09 15:20:25,0
1857699,2017-11-09 15:20:25,0
1857700,2017-11-09 15:20:25,0
1857701,2017-11-09 15:20:25,0
1857702,2017-11-09 15:20:25,0
1857703,2017-11-09 15:20:25,0
1857704,2017-11-09 15:20:25,1
1857705,2017-11-09 15:20:25,0
1857706,2017-11-09 15:20:25,90
1857707,2017-11-09 15:20:25,12
1857708,2017-11-09 15:20:25,1
1857709,2017-11-09 15:20:25,0
1857710,2017-11-09 15:20:25,90
1857711,2017-11-09 15:20:25,21
1857712,2017-11-09 15:20:25,0
1857713,2017-11-09 15:20:25,20
1857714,2017-11-09 15:20:25,7
1857715,2017-11-09 15:20:25,15
1857716,2017-11-09 15:20:25,90
1857717,2017-11-09 15:20:25,10
1857718,2017-11-09 15:20:25,1
1857719,2017-11-09 15:20:25,24
1857720,2017-11-09 15:20:25,0
1857721,2017-11-09 15:20:25,20
1857722,2017-11-09 15:20:25,20
1857723,2017-11-09 15:20:25,9
1857724,2017-11-09 15:20:25,23
1857725,2017-11-09 15:20:25,0
1857726,2017-11-09 15:20:25,13
1857727,2017-11-09 15:20:25,27
1857728,2017-11-09 15:20:25,90
1857729,2017-11-09 15:20:25,0
1857730,2017-11-09 15:20:25,4
1857731,2017-11-09 15:20:25,33
1857732,2017-11-09 15:20:25,21
1857733,2017-11-09 15:20:25,22
1857734,2017-11-09 15:20:25,20
1857735,2017-11-09 15:20:25,0
1857736,2017-11-09 15:20:25,0
1857737,2017-11-09 15:20:25,2
1857738,2017-11-09 15:20:25,22
1857739,2017-11-09 15:20:25,36
1857740,2017-11-09 15:20:25,0
1857741,2017-11-09 15:20:25,1
1857742,2017-11-09 15:20:25,0
1857743,2017-11-09 15:20:25,0
1857744,2017-11-09 15:20:25,21
1857745,2017-11-09 15:20:25,15
1857746,2017-11-09 15:20:25,46
1857747,2017-11-09 15:20:25,18
1857748,2017-11-09 15:20:25,19
1857749,2017-11-09 15:20:25,0
1857750,2017-11-09 15:20:25,11
1857751,2017-11-09 15:20:25,0
1857752,2017-11-09 15:20:25,9
1857753,2017-11-09 15:20:25,0
1857754,2017-11-09 15:20:25,20
1857755,2017-11-09 15:20:25,90
1857756,2017-11-09 15:20:25,28
1857757,2017-11-09 15:20:25,0
1857758,2017-11-09 15:20:25,0
1857759,2017-11-09 15:20:25,0
1857760,2017-11-09 15:20:25,0
1857761,2017-11-09 15:20:25,19
1857762,2017-11-09 15:20:25,0
1857763,2017-11-09 15:20:25,90
1857764,2017-11-09 15:20:25,0
1857765,2017-11-09 15:20:25,23
1857766,2017-11-09 15:20:25,19
1857767,2017-11-09 15:20:25,23
1857768,2017-11-09 15:20:25,0
1857769,2017-11-09 15:20:25,13
1857770,2017-11-09 15:20:25,0
1857771,2017-11-09 15:20:25,24
1857772,2017-11-09 15:20:25,0
1857773,2017-11-09 15:20:25,39
1857774,2017-11-09 15:20:25,0
1857775,2017-11-09 15:20:25,0
1857776,2017-11-09 15:20:25,90
1857777,2017-11-09 15:20:25,0
1857778,2017-11-09 15:20:25,14
1857779,2017-11-09 15:20:25,0
1857780,2017-11-09 15:20:25,37
1857781,2017-11-09 15:20:25,30
1857782,2017-11-09 15:20:25,0
1857783,2017-11-09 15:20:25,90
1857784,2017-11-09 15:20:25,17
1857785,2017-11-09 15:20:25,18
1857786,2017-11-09 15:20:25,0
1857787,2017-11-09 15:20:25,0
1857788,2017-11-09 15:20:25,29
1857789,2017-11-09 15:20:25,33
1857790,2017-11-09 15:20:25,0
1857791,2017-11-09 15:20:25,20
1857792,2017-11-09 15:20:25,27
1857793,2017-11-09 15:20:25,90
1857794,2017-11-09 15:20:25,19
1857795,2017-11-09 15:20:25,22
1857796,2017-11-09 15:20:25,90
1857797,2017-11-09 15:20:25,0
1857798,2017-11-09 15:20:25,90
1857799,2017-11-09 15:20:25,0
1857800,2017-11-09 15:20:25,28
1857801,2017-11-09 15:20:25,20
1857802,2017-11-09 15:20:25,28
1857803,2017-11-09 15:20:25,0
1857804,2017-11-09 15:20:25,90
1857805,2017-11-09 15:20:25,5
1857806,2017-11-09 15:20:25,22
1857807,2017-11-09 15:20:25,16
1857808,2017-11-09 15:20:25,21
1857809,2017-11-09 15:20:25,90
1857810,2017-11-09 15:20:25,21
1857811,2017-11-09 15:20:25,0
1857812,2017-11-09 15:20:25,90
1857813,2017-11-09 15:20:25,12
1857814,2017-11-09 15:20:25,15
1857815,2017-11-09 15:20:25,0
1857816,2017-11-09 15:20:25,90
1857817,2017-11-09 15:20:25,18
1857818,2017-11-09 15:20:25,0
1857819,2017-11-09 15:20:25,18
1857820,2017-11-09 15:20:25,0
1857821,2017-11-09 15:20:25,21
1857822,2017-11-09 15:20:25,90
1857823,2017-11-09 15:20:25,15
1857824,2017-11-09 15:20:25,0
1857825,2017-11-09 15:20:25,18
1857826,2017-11-09 15:20:25,0
1857827,2017-11-09 15:20:25,18
1857828,2017-11-09 15:20:25,90
1857829,2017-11-09 15:20:25,0
1857830,2017-11-09 15:20:25,19
1857831,2017-11-09 15:20:25,90
1857832,2017-11-09 15:20:25,0
1857833,2017-11-09 15:20:25,20
1857834,2017-11-09 15:20:25,14
1857835,2017-11-09 15:20:25,0
1857836,2017-11-09 15:20:25,35
1857837,2017-11-09 15:20:25,0
1857838,2017-11-09 15:20:25,33
1857839,2017-11-09 15:20:25,5
1857840,2017-11-09 15:20:25,24
1857841,2017-11-09 15:20:25,18
1857842,2017-11-09 15:20:25,19
1857843,2017-11-09 15:20:25,29
1857844,2017-11-09 15:20:25,7
1857845,2017-11-09 15:20:25,17
1857846,2017-11-09 15:20:25,5
1857847,2017-11-09 15:20:25,22
1857848,2017-11-09 15:20:25,0
1857849,2017-11-09 15:20:25,17
1857850,2017-11-09 15:20:25,0
1857851,2017-11-09 15:20:25,0
1857852,2017-11-09 15:20:25,90
1857853,2017-11-09 15:20:25,35
1857854,2017-11-09 15:20:25,0
1857855,2017-11-09 15:20:25,0
1857856,2017-11-09 15:20:25,0
1857857,2017-11-09 15:20:25,0
1857858,2017-11-09 15:20:25,90
1857859,2017-11-09 15:20:25,18
1857860,2017-11-09 15:20:25,0
1857861,2017-11-09 15:20:25,90
1857862,2017-11-09 15:20:25,0
1857863,2017-11-09 15:20:25,10
1857864,2017-11-09 15:20:25,39
1857865,2017-11-09 15:20:25,20
1857866,2017-11-09 15:20:25,19
1857867,2017-11-09 15:20:25,12
1857868,2017-11-09 15:20:25,20
1857869,2017-11-09 15:20:25,8
1857870,2017-11-09 15:20:25,22
1857871,2017-11-09 15:20:25,4
1857872,2017-11-09 15:20:25,0
1857873,2017-11-09 15:20:25,0
1857874,2017-11-09 15:20:25,0
1857875,2017-11-09 15:20:25,0
1857876,2017-11-09 15:20:25,4
1857877,2017-11-09 15:20:25,0
1857878,2017-11-09 15:20:25,0
1857879,2017-11-09 15:20:25,90
1857880,2017-11-09 15:20:25,0
1857881,2017-11-09 15:20:25,90
1857882,2017-11-09 15:20:25,90
1857883,2017-11-09 15:20:25,14
1857884,2017-11-09 15:20:25,21
1857885,2017-11-09 15:20:25,26
1857886,2017-11-09 15:20:25,19
1857887,2017-11-09 15:20:25,22
1857888,2017-11-09 15:20:25,24
1857889,2017-11-09 15:20:25,90
1857890,2017-11-09 15:20:25,0
1857891,2017-11-09 15:20:25,34
1857892,2017-11-09 15:20:25,0
1857893,2017-11-09 15:20:25,0
1857894,2017-11-09 15:20:25,27
1857895,2017-11-09 15:20:25,20
1857896,2017-11-09 15:20:25,34
1857897,2017-11-09 15:20:25,17
1857898,2017-11-09 15:20:25,0
1857899,2017-11-09 15:20:25,90
1857900,2017-11-09 15:20:25,27
1857901,2017-11-09 15:20:25,17
1857902,2017-11-09 15:20:25,8
1857903,2017-11-09 15:20:25,7
1857904,2017-11-09 15:20:25,0
1857905,2017-11-09 15:20:25,24
1857906,2017-11-09 15:20:25,0
1857907,2017-11-09 15:20:25,72
1857908,2017-11-09 15:20:25,0
1857909,2017-11-09 15:20:25,0
1857910,2017-11-09 15:20:25,90
1857911,2017-11-09 15:20:25,22
1857912,2017-11-09 15:20:25,0
1857913,2017-11-09 15:20:25,19
1857914,2017-11-09 15:20:25,22
1857915,2017-11-09 15:20:25,90
1857916,2017-11-09 15:20:25,0
1857917,2017-11-09 15:20:25,90
1857918,2017-11-09 15:20:25,0
1857919,2017-11-09 15:20:25,29
1857920,2017-11-09 15:20:25,0
1857921,2017-11-09 15:20:25,25
1857922,2017-11-09 15:20:25,0
1857923,2017-11-09 15:20:25,0
1857924,2017-11-09 15:20:25,0
1857925,2017-11-09 15:20:25,35
1857926,2017-11-09 15:20:25,9
1857927,2017-11-09 15:20:25,0
1857928,2017-11-09 15:20:25,90
1857929,2017-11-09 15:20:25,32
1857930,2017-11-09 15:20:25,90
1857931,2017-11-09 15:20:25,18
1857932,2017-11-09 15:20:25,24
1857933,2017-11-09 15:20:25,19
1857934,2017-11-09 15:20:25,21
1857935,2017-11-09 15:20:25,30
1857936,2017-11-09 15:20:25,30
1857937,2017-11-09 15:20:25,90
1857938,2017-11-09 15:20:25,31
1857939,2017-11-09 15:20:25,18
1857940,2017-11-09 15:20:25,25
1857941,2017-11-09 15:20:25,18
1857942,2017-11-09 15:20:25,12
1857943,2017-11-09 15:20:25,10
1857944,2017-11-09 15:20:25,18
1857945,2017-11-09 15:20:25,0
1857946,2017-11-09 15:20:25,17
1857947,2017-11-09 15:20:25,0
1857948,2017-11-09 15:20:25,18
1857949,2017-11-09 15:20:25,1
1857950,2017-11-09 15:20:25,0
1857951,2017-11-09 15:20:25,23
1857952,2017-11-09 15:20:25,27
1857953,2017-11-09 15:20:25,19
1857954,2017-11-09 15:20:25,18
1857955,2017-11-09 15:20:25,90
1857956,2017-11-09 15:20:25,26
1857957,2017-11-09 15:20:25,0
1857958,2017-11-09 15:20:25,17
1857959,2017-11-09 15:20:25,6
1857960,2017-11-09 15:20:25,0
1857961,2017-11-09 15:20:25,0
1857962,2017-11-09 15:20:25,90
1857963,2017-11-09 15:20:25,0
1857964,2017-11-09 15:20:25,34
1857965,2017-11-09 15:20:25,20
1857966,2017-11-09 15:20:25,0
1857967,2017-11-09 15:20:25,15
1857968,2017-11-09 15:20:25,0
1857969,2017-11-09 15:20:25,0
1857970,2017-11-09 15:20:25,23
1857971,2017-11-09 15:20:25,0
1857972,2017-11-09 15:20:25,0
1857973,2017-11-09 15:20:25,0
1857974,2017-11-09 15:20:25,37
1857975,2017-11-09 15:20:25,0
1857976,2017-11-09 15:20:25,28
1857977,2017-11-09 15:20:25,0
1857978,2017-11-09 15:20:25,35
1857979,2017-11-09 15:20:25,22
1857980,2017-11-09 15:20:25,17
1857981,2017-11-09 15:20:25,0
1857982,2017-11-09 15:20:25,19
1857983,2017-11-09 15:20:25,0
1857984,2017-11-09 15:20:25,0
1857985,2017-11-09 15:20:25,17
1857986,2017-11-09 15:20:25,0
1857987,2017-11-09 15:20:25,0
1857988,2017-11-09 15:20:25,18
1857989,2017-11-09 15:20:25,0
1857990,2017-11-09 15:20:25,9
1857991,2017-11-09 15:20:25,0
1857992,2017-11-09 15:20:25,18
1857993,2017-11-09 15:20:25,0
1857994,2017-11-09 15:20:25,0
1857995,2017-11-09 15:20:25,0
1857996,2017-11-09 15:20:25,0
1857997,2017-11-09 15:20:25,26
1857998,2017-11-09 15:20:25,90
1857999,2017-11-09 15:20:25,28
1858000,2017-11-09 15:20:25,0
